tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,loser_id,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2024-902,Miami,Hard,128,PM,2024-03-18,174,203389,214981,7-5 6-3,3,F,122.0,4.0,3.0,95.0,59.0,44.0,15.0,11.0,10.0,11.0,5.0,0.0,62.0,33.0,23.0,16.0,10.0,4.0,7.0
2024-894,Bogota,Clay,32,I,2024-04-01,300,215785,213631,6-3 7-6(5),3,F,115.0,0.0,7.0,78.0,48.0,33.0,13.0,11.0,6.0,9.0,1.0,6.0,71.0,45.0,27.0,11.0,10.0,4.0,8.0
2024-894,Bogota,Clay,32,I,2024-04-01,299,213631,215872,6-4 7-6(2),3,SF,134.0,8.0,5.0,74.0,41.0,29.0,14.0,11.0,0.0,3.0,2.0,10.0,82.0,37.0,24.0,19.0,11.0,4.0,8.0
2024-894,Bogota,Clay,32,I,2024-04-01,298,215785,201506,7-6(4) 6-4,3,SF,111.0,1.0,4.0,72.0,49.0,30.0,11.0,11.0,4.0,8.0,0.0,1.0,82.0,69.0,35.0,7.0,11.0,5.0,10.0
2024-894,Bogota,Clay,32,I,2024-04-01,297,213631,201696,2-6 6-2 7-5,3,QF,178.0,1.0,6.0,104.0,67.0,46.0,18.0,14.0,6.0,8.0,0.0,3.0,95.0,65.0,45.0,14.0,14.0,10.0,13.0
2024-894,Bogota,Clay,32,I,2024-04-01,296,215872,213710,0-6 6-4 7-5,3,QF,131.0,0.0,10.0,91.0,38.0,24.0,22.0,14.0,4.0,11.0,2.0,4.0,90.0,54.0,33.0,15.0,14.0,6.0,12.0
2024-894,Bogota,Clay,32,I,2024-04-01,295,201506,210705,4-6 6-2 6-3,3,QF,162.0,0.0,1.0,104.0,91.0,49.0,7.0,14.0,17.0,23.0,1.0,4.0,95.0,64.0,31.0,14.0,13.0,12.0,20.0
2024-894,Bogota,Clay,32,I,2024-04-01,294,215785,213583,1-6 6-3 6-3,3,QF,109.0,0.0,3.0,78.0,51.0,31.0,9.0,13.0,6.0,13.0,1.0,5.0,83.0,45.0,22.0,17.0,12.0,6.0,13.0
2024-894,Bogota,Clay,32,I,2024-04-01,293,213631,221024,6-3 6-4,3,R16,103.0,3.0,1.0,55.0,29.0,22.0,13.0,9.0,3.0,5.0,2.0,9.0,78.0,36.0,21.0,18.0,10.0,5.0,10.0
2024-894,Bogota,Clay,32,I,2024-04-01,292,201696,215936,6-7(4) 6-4 6-2,3,R16,177.0,0.0,4.0,90.0,65.0,36.0,12.0,15.0,6.0,12.0,0.0,7.0,108.0,65.0,36.0,15.0,15.0,9.0,18.0
2024-894,Bogota,Clay,32,I,2024-04-01,291,213710,215898,6-4 6-1,3,R16,88.0,0.0,1.0,54.0,32.0,20.0,11.0,8.0,2.0,5.0,2.0,13.0,71.0,29.0,14.0,15.0,9.0,7.0,14.0
2024-894,Bogota,Clay,32,I,2024-04-01,290,215872,213887,7-6(4) 6-7(5) 6-3,3,R16,189.0,2.0,12.0,115.0,57.0,30.0,27.0,17.0,6.0,15.0,2.0,7.0,116.0,74.0,39.0,11.0,16.0,6.0,16.0
2024-894,Bogota,Clay,32,I,2024-04-01,289,210705,206007,3-6 7-6(3) 6-4,3,R16,202.0,0.0,10.0,111.0,78.0,45.0,13.0,15.0,8.0,15.0,0.0,5.0,120.0,85.0,45.0,19.0,16.0,10.0,17.0
2024-894,Bogota,Clay,32,I,2024-04-01,288,201506,204427,6-2 4-6 6-4,3,R16,180.0,0.0,6.0,93.0,71.0,42.0,9.0,14.0,9.0,15.0,0.0,9.0,91.0,64.0,33.0,11.0,14.0,14.0,22.0
2024-894,Bogota,Clay,32,I,2024-04-01,287,215785,223331,7-6(4) 6-4,3,R16,119.0,2.0,8.0,75.0,47.0,32.0,13.0,11.0,2.0,5.0,1.0,3.0,80.0,38.0,23.0,21.0,11.0,6.0,10.0
2024-894,Bogota,Clay,32,I,2024-04-01,286,213583,220699,2-6 6-0 6-2,3,R16,114.0,1.0,5.0,91.0,59.0,33.0,16.0,11.0,7.0,11.0,0.0,9.0,68.0,38.0,18.0,11.0,11.0,3.0,10.0
2024-894,Bogota,Clay,32,I,2024-04-01,285,213631,201606,6-0 6-3,3,R32,74.0,2.0,2.0,52.0,26.0,20.0,15.0,7.0,5.0,5.0,1.0,7.0,45.0,22.0,12.0,7.0,8.0,1.0,6.0
2024-894,Bogota,Clay,32,I,2024-04-01,284,221024,214461,6-2 4-6 6-3,3,R32,133.0,5.0,13.0,108.0,54.0,41.0,25.0,14.0,10.0,12.0,0.0,7.0,75.0,48.0,32.0,12.0,13.0,2.0,6.0
2024-894,Bogota,Clay,32,I,2024-04-01,283,215936,214060,6-1 6-2,3,R32,70.0,0.0,4.0,38.0,24.0,16.0,8.0,7.0,2.0,4.0,0.0,2.0,65.0,54.0,22.0,3.0,8.0,5.0,12.0
2024-894,Bogota,Clay,32,I,2024-04-01,282,201696,213576,7-6(5) 7-5,3,R32,136.0,0.0,3.0,75.0,55.0,31.0,9.0,12.0,4.0,10.0,0.0,5.0,82.0,45.0,26.0,13.0,12.0,4.0,11.0
2024-894,Bogota,Clay,32,I,2024-04-01,281,213710,214646,6-1 7-5,3,R32,92.0,0.0,7.0,59.0,42.0,29.0,8.0,9.0,4.0,6.0,1.0,4.0,55.0,29.0,13.0,10.0,10.0,2.0,8.0
2024-894,Bogota,Clay,32,I,2024-04-01,280,215898,215572,6-2 6-3,3,R32,76.0,0.0,5.0,50.0,30.0,22.0,11.0,9.0,6.0,8.0,0.0,8.0,58.0,39.0,21.0,6.0,8.0,2.0,7.0
2024-894,Bogota,Clay,32,I,2024-04-01,279,213887,246476,6-0 6-0,3,R32,49.0,1.0,3.0,37.0,19.0,17.0,9.0,6.0,1.0,1.0,0.0,5.0,31.0,16.0,3.0,4.0,6.0,3.0,9.0
2024-894,Bogota,Clay,32,I,2024-04-01,278,215872,260848,6-4 6-7(6) 6-1,3,R32,147.0,0.0,9.0,92.0,46.0,28.0,29.0,14.0,4.0,7.0,2.0,9.0,127.0,76.0,48.0,19.0,15.0,14.0,21.0
2024-894,Bogota,Clay,32,I,2024-04-01,277,206007,206408,6-4 6-1,3,R32,75.0,0.0,3.0,55.0,33.0,27.0,9.0,9.0,3.0,4.0,1.0,3.0,47.0,28.0,16.0,8.0,8.0,6.0,10.0
2024-894,Bogota,Clay,32,I,2024-04-01,276,210705,215290,2-6 6-3 6-4,3,R32,143.0,0.0,4.0,84.0,58.0,32.0,9.0,13.0,5.0,12.0,1.0,7.0,86.0,54.0,26.0,14.0,14.0,10.0,18.0
2024-894,Bogota,Clay,32,I,2024-04-01,275,201506,263857,6-2 7-6(5),3,R32,105.0,0.0,3.0,69.0,55.0,30.0,7.0,10.0,2.0,6.0,2.0,8.0,64.0,34.0,22.0,9.0,10.0,1.0,7.0
2024-894,Bogota,Clay,32,I,2024-04-01,274,204427,221237,6-1 6-3,3,R32,87.0,0.0,4.0,55.0,36.0,26.0,7.0,8.0,4.0,6.0,1.0,8.0,53.0,28.0,14.0,7.0,8.0,4.0,10.0
2024-894,Bogota,Clay,32,I,2024-04-01,273,215785,222233,6-4 6-2,3,R32,72.0,1.0,8.0,54.0,24.0,15.0,13.0,9.0,4.0,9.0,1.0,9.0,52.0,25.0,10.0,7.0,9.0,4.0,12.0
2024-894,Bogota,Clay,32,I,2024-04-01,272,223331,214593,4-6 6-2 6-4,3,R32,152.0,3.0,3.0,88.0,44.0,29.0,21.0,14.0,2.0,7.0,1.0,8.0,94.0,63.0,34.0,13.0,14.0,9.0,16.0
2024-894,Bogota,Clay,32,I,2024-04-01,271,220699,215306,6-0 6-3,3,R32,71.0,1.0,5.0,50.0,29.0,23.0,11.0,8.0,2.0,3.0,0.0,6.0,49.0,31.0,15.0,6.0,7.0,3.0,8.0
2024-894,Bogota,Clay,32,I,2024-04-01,270,213583,214388,6-3 6-2,3,R32,96.0,2.0,4.0,76.0,29.0,16.0,28.0,9.0,4.0,6.0,3.0,3.0,47.0,19.0,11.0,11.0,8.0,2.0,7.0
2024-804,Charleston,Clay,64,P,2024-04-01,300,203389,214082,6-2 6-1,3,F,77.0,2.0,3.0,43.0,21.0,20.0,13.0,8.0,2.0,2.0,1.0,5.0,71.0,42.0,27.0,8.0,7.0,8.0,12.0
2024-804,Charleston,Clay,64,P,2024-04-01,299,214082,202468,6-4 4-6 7-6(5),3,SF,167.0,2.0,2.0,103.0,73.0,38.0,13.0,16.0,3.0,11.0,2.0,2.0,125.0,75.0,45.0,19.0,16.0,5.0,13.0
2024-804,Charleston,Clay,64,P,2024-04-01,298,203389,206289,6-3 6-3,3,SF,85.0,4.0,2.0,56.0,31.0,24.0,14.0,9.0,4.0,5.0,0.0,6.0,55.0,31.0,17.0,12.0,9.0,3.0,7.0
2024-804,Charleston,Clay,64,P,2024-04-01,297,202468,201458,6-4 3-6 7-6(7),3,QF,156.0,2.0,0.0,96.0,70.0,44.0,11.0,15.0,7.0,12.0,1.0,12.0,117.0,72.0,45.0,20.0,16.0,15.0,20.0
2024-804,Charleston,Clay,64,P,2024-04-01,296,214082,211713,6-7(4) 6-2 6-3,3,QF,162.0,2.0,5.0,96.0,62.0,35.0,16.0,14.0,7.0,13.0,0.0,4.0,108.0,57.0,34.0,17.0,15.0,10.0,20.0
2024-804,Charleston,Clay,64,P,2024-04-01,295,206289,206368,6-2 6-4,3,QF,93.0,2.0,3.0,54.0,38.0,26.0,9.0,9.0,1.0,3.0,2.0,0.0,53.0,34.0,17.0,7.0,9.0,0.0,5.0
2024-804,Charleston,Clay,64,P,2024-04-01,294,203389,210722,6-3 6-4,3,QF,83.0,5.0,4.0,60.0,37.0,28.0,12.0,10.0,4.0,6.0,1.0,7.0,47.0,25.0,15.0,9.0,9.0,1.0,5.0
2024-804,Charleston,Clay,64,P,2024-04-01,293,202468,202663,6-2 6-2,3,R16,59.0,2.0,0.0,40.0,22.0,18.0,14.0,8.0,0.0,0.0,2.0,1.0,44.0,30.0,18.0,4.0,8.0,1.0,5.0
2024-804,Charleston,Clay,64,P,2024-04-01,292,201458,203501,6-7(5) 6-3 6-4,3,R16,166.0,4.0,3.0,108.0,78.0,52.0,15.0,16.0,6.0,8.0,12.0,3.0,114.0,85.0,51.0,15.0,15.0,14.0,18.0
2024-804,Charleston,Clay,64,P,2024-04-01,291,214082,211843,6-1 6-4,3,R16,83.0,3.0,2.0,54.0,32.0,15.0,10.0,8.0,3.0,8.0,0.0,2.0,60.0,40.0,13.0,6.0,9.0,2.0,11.0
2024-804,Charleston,Clay,64,P,2024-04-01,290,211713,215613,6-3 5-7 6-1,3,R16,147.0,3.0,7.0,86.0,50.0,37.0,19.0,14.0,4.0,6.0,1.0,2.0,108.0,73.0,43.0,16.0,14.0,8.0,13.0
2024-804,Charleston,Clay,64,P,2024-04-01,289,206368,206242,7-5 6-1,3,R16,97.0,5.0,1.0,52.0,29.0,21.0,10.0,9.0,3.0,5.0,3.0,5.0,62.0,39.0,20.0,9.0,10.0,5.0,11.0
2024-804,Charleston,Clay,64,P,2024-04-01,288,206289,206292,6-4 6-1,3,R16,90.0,3.0,3.0,69.0,40.0,27.0,17.0,9.0,6.0,7.0,4.0,2.0,56.0,39.0,24.0,6.0,8.0,2.0,6.0
2024-804,Charleston,Clay,64,P,2024-04-01,287,210722,202494,6-4 6-1,3,R16,66.0,3.0,4.0,63.0,40.0,29.0,11.0,9.0,7.0,8.0,2.0,0.0,35.0,25.0,15.0,3.0,8.0,2.0,6.0
2024-804,Charleston,Clay,64,P,2024-04-01,286,203389,201585,6-2 6-2,3,R16,71.0,2.0,2.0,58.0,30.0,23.0,18.0,8.0,4.0,4.0,1.0,3.0,46.0,33.0,21.0,4.0,8.0,1.0,5.0
2024-804,Charleston,Clay,64,P,2024-04-01,285,202468,216153,3-6 6-4 7-6(3),3,R32,146.0,7.0,3.0,95.0,55.0,39.0,19.0,15.0,4.0,8.0,3.0,6.0,126.0,80.0,46.0,22.0,16.0,11.0,15.0
2024-804,Charleston,Clay,64,P,2024-04-01,284,202663,215035,0-6 6-4 6-3,3,R32,106.0,2.0,2.0,66.0,38.0,23.0,16.0,13.0,2.0,7.0,1.0,3.0,70.0,45.0,28.0,15.0,12.0,4.0,8.0
2024-804,Charleston,Clay,64,P,2024-04-01,283,201458,220714,6-1 6-2,3,R32,70.0,1.0,1.0,53.0,42.0,28.0,6.0,8.0,4.0,5.0,0.0,1.0,39.0,22.0,12.0,4.0,7.0,2.0,7.0
2024-804,Charleston,Clay,64,P,2024-04-01,282,203501,206420,7-5 6-2,3,R32,97.0,7.0,0.0,58.0,38.0,26.0,13.0,10.0,0.0,1.0,0.0,5.0,70.0,30.0,20.0,18.0,10.0,4.0,8.0
2024-804,Charleston,Clay,64,P,2024-04-01,281,214082,221909,6-3 0-6 6-1,3,R32,108.0,1.0,8.0,85.0,52.0,30.0,16.0,11.0,8.0,12.0,3.0,3.0,71.0,50.0,32.0,6.0,11.0,7.0,12.0
2024-804,Charleston,Clay,64,P,2024-04-01,280,211843,201496,6-2 6-3,3,R32,80.0,1.0,3.0,43.0,31.0,24.0,6.0,8.0,0.0,1.0,1.0,1.0,64.0,43.0,23.0,6.0,9.0,6.0,11.0
2024-804,Charleston,Clay,64,P,2024-04-01,279,215613,220465,6-1 6-1,3,R32,69.0,0.0,0.0,39.0,23.0,20.0,9.0,7.0,0.0,0.0,1.0,1.0,63.0,48.0,23.0,4.0,7.0,6.0,11.0
2024-804,Charleston,Clay,64,P,2024-04-01,278,211713,201619,3-6 6-3 6-3,3,R32,122.0,0.0,5.0,86.0,45.0,30.0,20.0,13.0,4.0,8.0,8.0,4.0,85.0,56.0,33.0,14.0,14.0,9.0,15.0
2024-804,Charleston,Clay,64,P,2024-04-01,277,206242,214452,6-2 7-5,3,R32,100.0,3.0,3.0,61.0,38.0,28.0,8.0,10.0,0.0,3.0,2.0,1.0,62.0,47.0,21.0,7.0,10.0,3.0,9.0
2024-804,Charleston,Clay,64,P,2024-04-01,276,206368,201603,7-6(5) 6-4,3,R32,112.0,4.0,6.0,72.0,45.0,30.0,15.0,11.0,2.0,5.0,1.0,5.0,67.0,35.0,26.0,12.0,11.0,2.0,6.0
2024-804,Charleston,Clay,64,P,2024-04-01,275,206292,201615,6-4 6-0,3,R32,76.0,3.0,4.0,55.0,33.0,24.0,11.0,8.0,0.0,1.0,0.0,1.0,55.0,44.0,21.0,4.0,8.0,6.0,11.0
2024-804,Charleston,Clay,64,P,2024-04-01,274,206289,202600,6-3 6-3,3,R32,80.0,4.0,0.0,51.0,33.0,25.0,11.0,9.0,3.0,4.0,2.0,2.0,66.0,40.0,18.0,15.0,9.0,4.0,8.0
2024-804,Charleston,Clay,64,P,2024-04-01,273,202494,201611,6-2 6-4,3,R32,81.0,1.0,1.0,56.0,38.0,23.0,8.0,9.0,0.0,3.0,2.0,3.0,63.0,45.0,22.0,6.0,9.0,6.0,12.0
2024-804,Charleston,Clay,64,P,2024-04-01,272,210722,219875,6-4 3-6 6-2,3,R32,150.0,6.0,5.0,97.0,46.0,31.0,24.0,13.0,10.0,14.0,0.0,3.0,92.0,67.0,44.0,6.0,14.0,8.0,14.0
2024-804,Charleston,Clay,64,P,2024-04-01,271,201585,220367,6-4 6-4,3,R32,105.0,1.0,0.0,56.0,41.0,28.0,10.0,10.0,1.0,2.0,1.0,6.0,87.0,54.0,28.0,19.0,10.0,6.0,9.0
2024-804,Charleston,Clay,64,P,2024-04-01,270,203389,202460,6-3 1-6 6-3,3,R32,122.0,0.0,5.0,83.0,49.0,27.0,20.0,13.0,8.0,12.0,1.0,2.0,93.0,53.0,30.0,20.0,12.0,6.0,10.0
2024-804,Charleston,Clay,64,P,2024-04-01,268,216153,201427,6-3 6-0,3,R64,85.0,2.0,0.0,51.0,38.0,25.0,9.0,7.0,4.0,4.0,0.0,4.0,77.0,45.0,26.0,10.0,8.0,9.0,14.0
2024-804,Charleston,Clay,64,P,2024-04-01,267,202663,201549,6-3 6-4,3,R64,93.0,3.0,1.0,58.0,33.0,28.0,15.0,10.0,3.0,3.0,1.0,3.0,53.0,29.0,20.0,13.0,9.0,3.0,5.0
2024-804,Charleston,Clay,64,P,2024-04-01,264,220714,202536,2-6 6-1 7-6(6),3,R64,143.0,1.0,5.0,78.0,60.0,39.0,7.0,13.0,5.0,9.0,2.0,2.0,95.0,71.0,43.0,10.0,14.0,2.0,7.0
2024-804,Charleston,Clay,64,P,2024-04-01,263,203501,213550,6-3 6-3,3,R64,82.0,10.0,3.0,46.0,29.0,26.0,8.0,9.0,0.0,1.0,4.0,7.0,72.0,43.0,25.0,12.0,9.0,5.0,9.0
2024-804,Charleston,Clay,64,P,2024-04-01,260,221909,211342,7-6(0) 6-3,3,R64,103.0,2.0,3.0,69.0,47.0,32.0,10.0,11.0,4.0,8.0,1.0,4.0,72.0,46.0,25.0,9.0,10.0,5.0,10.0
2024-804,Charleston,Clay,64,P,2024-04-01,259,201496,220520,6-0 6-1,3,R64,61.0,3.0,0.0,37.0,28.0,21.0,6.0,7.0,0.0,1.0,0.0,1.0,46.0,29.0,11.0,5.0,6.0,6.0,12.0
2024-804,Charleston,Clay,64,P,2024-04-01,256,220465,201551,6-2 6-7(6) 7-6(6),3,R64,223.0,0.0,2.0,124.0,103.0,57.0,9.0,16.0,11.0,17.0,2.0,7.0,138.0,96.0,51.0,17.0,16.0,13.0,21.0
2024-804,Charleston,Clay,64,P,2024-04-01,255,211713,203500,6-1 6-4,3,R64,95.0,2.0,1.0,72.0,46.0,28.0,15.0,9.0,8.0,10.0,1.0,2.0,57.0,27.0,14.0,13.0,8.0,6.0,11.0
2024-804,Charleston,Clay,64,P,2024-04-01,252,214452,215037,6-3 0-6 6-4,3,R64,121.0,0.0,4.0,77.0,57.0,33.0,7.0,12.0,4.0,10.0,5.0,5.0,77.0,49.0,28.0,13.0,13.0,3.0,9.0
2024-804,Charleston,Clay,64,P,2024-04-01,251,201603,214906,6-1 6-1,3,R64,73.0,2.0,1.0,40.0,24.0,16.0,10.0,7.0,2.0,3.0,0.0,4.0,51.0,29.0,14.0,5.0,7.0,6.0,12.0
2024-804,Charleston,Clay,64,P,2024-04-01,248,206292,201613,6-4 6-1,3,R64,72.0,3.0,2.0,62.0,38.0,27.0,14.0,9.0,3.0,4.0,0.0,0.0,42.0,33.0,17.0,6.0,8.0,0.0,4.0
2024-804,Charleston,Clay,64,P,2024-04-01,247,202600,210886,6-4 3-6 6-2,3,R64,156.0,2.0,3.0,81.0,59.0,41.0,11.0,13.0,3.0,5.0,2.0,0.0,115.0,87.0,50.0,14.0,14.0,9.0,13.0
2024-804,Charleston,Clay,64,P,2024-04-01,244,201611,211337,6-4 3-6 6-2,3,R64,134.0,1.0,3.0,91.0,69.0,40.0,9.0,13.0,8.0,13.0,1.0,4.0,75.0,43.0,22.0,14.0,14.0,1.0,8.0
2024-804,Charleston,Clay,64,P,2024-04-01,243,219875,238064,6-2 6-1,3,R64,76.0,1.0,2.0,51.0,30.0,13.0,8.0,8.0,5.0,11.0,2.0,2.0,54.0,38.0,24.0,10.0,7.0,8.0,9.0
2024-804,Charleston,Clay,64,P,2024-04-01,240,201585,211684,6-0 6-2,3,R64,66.0,1.0,0.0,40.0,31.0,24.0,5.0,7.0,1.0,2.0,1.0,0.0,44.0,29.0,12.0,5.0,7.0,5.0,11.0
2024-804,Charleston,Clay,64,P,2024-04-01,239,203389,211651,6-1 6-4,3,R64,81.0,8.0,6.0,58.0,30.0,22.0,15.0,9.0,4.0,6.0,0.0,5.0,51.0,30.0,17.0,6.0,8.0,1.0,6.0
2024-2066,Rouen,Clay,32,I,2024-04-15,300,201585,202663,6-1 2-6 6-2,3,F,130.0,1.0,2.0,82.0,67.0,43.0,5.0,11.0,1.0,4.0,2.0,0.0,90.0,57.0,34.0,11.0,12.0,9.0,15.0
2024-2066,Rouen,Clay,32,I,2024-04-15,299,202663,211843,6-1 4-6 6-2,3,SF,129.0,7.0,1.0,75.0,44.0,30.0,21.0,13.0,4.0,6.0,0.0,5.0,81.0,50.0,32.0,12.0,12.0,3.0,8.0
2024-2066,Rouen,Clay,32,I,2024-04-15,298,201585,201614,6-3 6-2,3,SF,75.0,0.0,1.0,59.0,46.0,32.0,6.0,9.0,2.0,3.0,1.0,3.0,57.0,38.0,22.0,8.0,8.0,6.0,10.0
2024-2066,Rouen,Clay,32,I,2024-04-15,297,202663,201551,7-6(9) 6-1,3,QF,128.0,1.0,2.0,64.0,46.0,32.0,12.0,9.0,2.0,3.0,3.0,8.0,86.0,61.0,37.0,8.0,10.0,3.0,7.0
2024-2066,Rouen,Clay,32,I,2024-04-15,296,211843,259799,6-4 7-5,3,QF,96.0,1.0,2.0,61.0,36.0,21.0,13.0,11.0,5.0,10.0,0.0,0.0,58.0,46.0,19.0,6.0,11.0,2.0,9.0
2024-2066,Rouen,Clay,32,I,2024-04-15,295,201585,206294,6-2 6-2,3,QF,69.0,2.0,0.0,47.0,34.0,26.0,8.0,8.0,3.0,3.0,1.0,1.0,51.0,33.0,19.0,7.0,8.0,2.0,6.0
2024-2066,Rouen,Clay,32,I,2024-04-15,294,201614,211817,6-3 6-4,3,QF,89.0,8.0,1.0,79.0,56.0,39.0,12.0,10.0,8.0,8.0,3.0,3.0,52.0,29.0,21.0,13.0,9.0,3.0,5.0
2024-2066,Rouen,Clay,32,I,2024-04-15,293,201551,201499,6-3 1-6 6-3,3,R16,133.0,1.0,1.0,81.0,59.0,31.0,8.0,12.0,7.0,13.0,2.0,6.0,92.0,63.0,38.0,7.0,13.0,8.0,15.0
2024-2066,Rouen,Clay,32,I,2024-04-15,292,202663,210337,6-2 6-1,3,R16,68.0,3.0,3.0,44.0,21.0,18.0,15.0,8.0,1.0,1.0,0.0,1.0,39.0,29.0,16.0,3.0,7.0,1.0,5.0
2024-2066,Rouen,Clay,32,I,2024-04-15,291,211843,203354,6-2 6-3,3,R16,93.0,2.0,0.0,56.0,40.0,22.0,10.0,9.0,6.0,10.0,0.0,4.0,54.0,39.0,16.0,5.0,8.0,1.0,8.0
2024-2066,Rouen,Clay,32,I,2024-04-15,290,259799,220589,7-5 6-4,3,R16,101.0,3.0,3.0,75.0,55.0,36.0,8.0,11.0,9.0,12.0,0.0,1.0,68.0,38.0,19.0,16.0,11.0,4.0,9.0
2024-2066,Rouen,Clay,32,I,2024-04-15,289,201585,201662,6-3 6-2,3,R16,70.0,2.0,1.0,52.0,37.0,22.0,10.0,9.0,0.0,3.0,4.0,8.0,53.0,34.0,16.0,6.0,8.0,7.0,13.0
2024-2066,Rouen,Clay,32,I,2024-04-15,288,206294,219875,6-4 4-6 7-6(6),3,R16,167.0,2.0,0.0,104.0,63.0,35.0,28.0,16.0,4.0,9.0,4.0,6.0,110.0,78.0,47.0,14.0,16.0,4.0,9.0
2024-2066,Rouen,Clay,32,I,2024-04-15,287,211817,216262,6-0 2-6 6-3,3,R16,114.0,3.0,3.0,77.0,46.0,28.0,14.0,11.0,6.0,10.0,0.0,4.0,75.0,44.0,22.0,13.0,12.0,7.0,14.0
2024-2066,Rouen,Clay,32,I,2024-04-15,286,201614,203533,6-1 6-0,3,R16,48.0,8.0,0.0,29.0,20.0,20.0,4.0,6.0,0.0,0.0,1.0,3.0,45.0,28.0,12.0,6.0,7.0,5.0,11.0
2024-2066,Rouen,Clay,32,I,2024-04-15,285,201499,215806,6-2 6-2,3,R32,67.0,2.0,2.0,48.0,26.0,16.0,15.0,8.0,1.0,3.0,1.0,4.0,47.0,30.0,14.0,4.0,8.0,5.0,11.0
2024-2066,Rouen,Clay,32,I,2024-04-15,284,201551,221905,6-3 6-1,3,R32,93.0,1.0,4.0,63.0,47.0,36.0,6.0,8.0,4.0,4.0,2.0,3.0,48.0,32.0,20.0,3.0,8.0,1.0,5.0
2024-2066,Rouen,Clay,32,I,2024-04-15,283,202663,221039,7-5 6-1,3,R32,97.0,4.0,2.0,73.0,44.0,31.0,12.0,10.0,5.0,7.0,2.0,0.0,51.0,40.0,20.0,6.0,9.0,3.0,8.0
2024-2066,Rouen,Clay,32,I,2024-04-15,282,210337,215020,7-6(2) 3-6 7-6(2),3,R32,197.0,0.0,2.0,123.0,71.0,48.0,22.0,16.0,8.0,15.0,1.0,11.0,129.0,77.0,47.0,21.0,17.0,3.0,9.0
2024-2066,Rouen,Clay,32,I,2024-04-15,281,211843,201427,6-4 7-5,3,R32,126.0,0.0,1.0,63.0,42.0,22.0,7.0,11.0,4.0,10.0,4.0,10.0,98.0,51.0,27.0,16.0,11.0,11.0,19.0
2024-2066,Rouen,Clay,32,I,2024-04-15,280,203354,211768,6-4 6-2,3,R32,92.0,3.0,1.0,63.0,42.0,31.0,10.0,9.0,7.0,8.0,5.0,2.0,60.0,32.0,21.0,11.0,9.0,2.0,6.0
2024-2066,Rouen,Clay,32,I,2024-04-15,279,220589,211539,6-2 1-6 7-5,3,R32,133.0,0.0,1.0,89.0,58.0,36.0,14.0,13.0,6.0,10.0,0.0,2.0,101.0,71.0,37.0,19.0,14.0,8.0,13.0
2024-2066,Rouen,Clay,32,I,2024-04-15,278,259799,206408,6-1 6-3,3,R32,75.0,2.0,0.0,47.0,29.0,21.0,13.0,8.0,4.0,5.0,0.0,0.0,47.0,34.0,14.0,5.0,8.0,3.0,8.0
2024-2066,Rouen,Clay,32,I,2024-04-15,277,201585,220548,1-6 6-1 6-3,3,R32,100.0,0.0,0.0,67.0,49.0,26.0,11.0,11.0,3.0,7.0,1.0,4.0,79.0,49.0,24.0,16.0,12.0,5.0,11.0
2024-2066,Rouen,Clay,32,I,2024-04-15,276,201662,221236,7-5 1-6 7-5,3,R32,123.0,12.0,8.0,99.0,63.0,48.0,15.0,15.0,3.0,6.0,6.0,6.0,103.0,56.0,38.0,26.0,16.0,3.0,6.0
2024-2066,Rouen,Clay,32,I,2024-04-15,275,219875,202600,6-2 3-6 7-5,3,R32,140.0,1.0,1.0,92.0,53.0,30.0,22.0,15.0,6.0,12.0,2.0,5.0,96.0,63.0,33.0,15.0,14.0,6.0,13.0
2024-2066,Rouen,Clay,32,I,2024-04-15,274,206294,210886,6-3 7-6(7),3,R32,116.0,1.0,5.0,91.0,55.0,38.0,17.0,11.0,4.0,7.0,4.0,0.0,61.0,41.0,24.0,9.0,10.0,2.0,6.0
2024-2066,Rouen,Clay,32,I,2024-04-15,273,216262,215290,3-6 6-3 6-2,3,R32,132.0,1.0,4.0,101.0,66.0,40.0,16.0,13.0,8.0,13.0,0.0,5.0,78.0,48.0,24.0,12.0,13.0,3.0,10.0
2024-2066,Rouen,Clay,32,I,2024-04-15,272,211817,211702,6-2 6-1,3,R32,62.0,5.0,3.0,52.0,32.0,26.0,8.0,8.0,2.0,3.0,0.0,4.0,41.0,25.0,12.0,5.0,7.0,5.0,10.0
2024-2066,Rouen,Clay,32,I,2024-04-15,271,203533,220348,3-6 3-1 RET,3,R32,68.0,3.0,3.0,46.0,29.0,17.0,5.0,7.0,2.0,6.0,0.0,0.0,38.0,22.0,12.0,6.0,7.0,1.0,4.0
2024-2066,Rouen,Clay,32,I,2024-04-15,270,201614,220714,6-1 3-6 7-5,3,R32,115.0,11.0,5.0,81.0,49.0,38.0,16.0,14.0,2.0,4.0,4.0,8.0,89.0,57.0,36.0,17.0,14.0,3.0,7.0
2024-1051,Stuttgart,Clay,32,P,2024-04-15,300,214981,216146,6-2 6-2,3,F,69.0,0.0,2.0,58.0,37.0,30.0,10.0,8.0,3.0,3.0,0.0,6.0,48.0,25.0,14.0,10.0,8.0,2.0,6.0
